,user,numlogonDay,numlogonNight,numlogoffDay,numlogoffNight,numPClogonDay,numPClogonNight,numPClogoffDay,numPClogoffNight,onoffNotsameDay,onoffNotsameNight
2424,LRF1572,0,128,0,128,0,2,0,2,0,0
2425,LRG3408,191,165,0,356,1,1,0,1,191,191
2426,LRK2426,83,1325,265,1143,80,841,78,842,182,182
2427,LRL1316,271,356,194,162,1,1,1,1,77,194
2428,LRM1362,364,382,80,385,76,26,74,29,284,3
2429,LRM1922,290,359,366,2,10,4,11,2,76,357
2430,LRP2591,25,331,0,356,1,1,0,1,25,25
2431,LRS1165,0,356,0,356,0,1,0,1,0,0
2432,LRS1168,0,356,0,356,0,1,0,1,0,0
2433,LRS2996,325,372,40,375,41,8,37,11,285,3
2434,LRT0447,0,356,0,356,0,1,0,1,0,0
2435,LRU3765,0,356,0,356,0,1,0,1,0,0
2436,LRV1120,0,356,0,356,0,1,0,1,0,0
2437,LRW1502,0,356,356,0,0,1,1,0,356,356
2438,LSC3979,0,356,0,356,0,1,0,1,0,0
2439,LSL0001,340,389,65,390,61,34,60,35,275,1
2440,LSL0337,0,356,0,356,0,1,0,1,0,0
2441,LSM0408,0,356,356,0,0,1,1,0,356,356
2442,LSM2234,0,356,356,0,0,1,1,0,356,356
2443,LSN1672,293,639,17,526,15,24,16,21,276,113
2444,LTF3385,472,159,0,356,1,1,0,1,472,197
2445,LTH1795,16,360,372,4,16,5,17,4,356,356
2446,LTO2217,0,356,0,356,0,1,0,1,0,0
2447,LTR1729,0,356,356,0,0,1,1,0,356,356
2448,LTW1378,333,415,419,30,47,19,51,13,86,385
2449,LTW1441,0,392,0,392,0,1,0,1,0,0
2450,LUG2205,364,397,84,394,79,33,76,35,280,3
2451,LUK1182,2,373,2,373,2,18,2,18,0,0
2452,LVH1790,287,359,16,357,13,4,14,2,271,2
2453,LVK3180,161,192,17,183,9,2,10,1,144,9
2454,LWB2851,299,504,197,256,8,4,9,3,102,248
2455,LWH0180,0,356,187,169,0,1,1,1,187,187
2456,LWV1525,373,371,467,7,92,16,100,7,94,364
2457,LXC0839,530,202,72,384,68,24,63,28,458,182
2458,LXE2139,254,364,310,61,48,15,52,10,56,303
2459,LXG2919,0,356,177,179,0,1,1,1,177,177
2460,LXS0332,378,614,457,159,84,56,92,46,79,455
2461,LYB3419,55,369,68,356,52,8,56,5,13,13
2462,LYF3449,282,356,0,356,1,1,0,1,282,0
2463,LYS3814,362,390,80,388,73,21,73,21,282,2
2464,LZM0306,36,433,398,71,33,13,36,10,362,362
2465,MAB1775,109,1328,459,978,103,874,98,876,350,350
2466,MAC1404,0,356,0,356,0,1,0,1,0,0
2467,MAC2962,190,166,0,356,1,1,0,1,190,190
2468,MAC3214,39,382,399,22,37,26,42,22,360,360
2469,MAG2667,0,235,235,0,0,1,1,0,235,235
2470,MAH0438,293,356,356,0,1,1,1,0,63,356
2471,MAH0590,0,200,0,200,0,1,0,1,0,0
2472,MAH2095,390,372,104,376,99,17,95,21,286,4
2473,MAK1309,0,356,187,169,0,1,1,1,187,187
2474,MAL0434,0,356,188,168,0,1,1,1,188,188
2475,MAL2345,346,364,60,369,60,9,54,14,286,5
2476,MAM2363,0,248,0,248,0,1,0,1,0,0
2477,MAM2630,0,356,186,170,0,1,1,1,186,186
2478,MAP0215,0,356,0,356,0,1,0,1,0,0
2479,MAR2386,0,356,0,356,0,1,0,1,0,0
2480,MAS3218,243,337,9,338,10,4,9,5,234,1
2481,MAW0532,330,536,401,94,32,13,37,8,71,442
2482,MAY0978,0,356,356,0,0,1,1,0,356,356
2483,MBA1797,59,129,75,31,1,1,1,1,16,98
2484,MBA2092,283,356,0,356,1,1,0,1,283,0
2485,MBB2649,0,356,187,169,0,1,1,1,187,187
2486,MBC0803,465,166,0,356,1,1,0,1,465,190
2487,MBF3126,0,356,356,0,0,1,1,0,356,356
2488,MBG3183,297,357,75,307,15,13,14,14,222,50
2489,MBH0476,356,0,0,356,1,0,0,1,356,356
2490,MBH0527,297,613,374,174,12,7,13,6,77,439
2491,MBH1370,290,368,7,368,8,1,7,1,283,0
2492,MBH3427,372,372,97,363,81,16,88,7,275,9
2493,MBL1247,0,356,0,356,0,1,0,1,0,0
2494,MBL2383,0,356,0,356,0,1,0,1,0,0
2495,MBN3610,320,500,395,80,31,7,32,6,75,420
2496,MBP1728,0,356,0,356,0,1,0,1,0,0
2497,MBP1960,0,356,0,356,0,1,0,1,0,0
2498,MBR3261,0,356,356,0,0,1,1,0,356,356
2499,MBR3648,359,382,78,383,76,27,74,28,281,1
2500,MBS1375,377,372,469,12,95,17,98,12,92,360
2501,MBS3902,0,356,0,356,0,1,0,1,0,0
2502,MBW1099,0,356,356,0,0,1,1,0,356,356
2503,MCB0591,0,356,0,356,0,1,0,1,0,0
2504,MCB2802,270,356,0,356,1,1,0,1,270,0
2505,MCC0856,12,506,372,146,12,15,13,15,360,360
2506,MCF3187,0,356,356,0,0,1,1,0,356,356
2507,MCH3354,331,428,42,433,47,12,40,17,289,5
2508,MCJ3137,0,356,196,160,0,1,1,1,196,196
2509,MCK0435,312,577,204,297,17,13,17,13,108,280
2510,MCM2189,274,356,356,0,1,1,1,0,82,356
2511,MCM2375,0,355,193,163,0,1,1,1,193,192
2512,MCN0985,0,356,356,0,0,1,1,0,356,356
2513,MCO3164,305,357,210,174,27,2,27,2,95,183
2514,MCQ1546,0,356,22,334,0,1,1,1,22,22
2515,MCR3885,0,356,0,356,0,1,0,1,0,0
2516,MCS0512,0,356,0,356,0,1,0,1,0,0
2517,MCS1078,11,345,0,356,1,1,0,1,11,11
2518,MCS3301,0,356,0,356,0,1,0,1,0,0
2519,MCT0424,0,356,356,0,0,1,1,0,356,356
2520,MCT1067,0,356,0,356,0,1,0,1,0,0
2521,MCW0674,11,408,215,204,11,3,13,2,204,204
2522,MCW2546,0,356,0,356,0,1,0,1,0,0
2523,MCW3493,0,356,0,356,0,1,0,1,0,0
2524,MCY0601,0,356,197,159,0,1,1,1,197,197
2525,MDB0680,0,356,0,356,0,1,0,1,0,0
2526,MDD1920,0,356,356,0,0,1,1,0,356,356
2527,MDE2114,317,409,383,51,25,10,27,8,66,358
2528,MDF1222,306,363,30,364,30,8,28,9,276,1
2529,MDG0019,0,356,356,0,0,1,1,0,356,356
2530,MDG0657,0,356,189,167,0,1,1,1,189,189
2531,MDG2418,285,412,372,52,13,7,17,3,87,360
2532,MDG3281,0,356,0,356,0,1,0,1,0,0
2533,MDH0211,0,356,0,356,0,1,0,1,0,0
2534,MDH1924,0,356,356,0,0,1,1,0,356,356
2535,MDH2713,0,356,356,0,0,1,1,0,356,356
2536,MDH3639,0,356,0,356,0,1,0,1,0,0
2537,MDM2496,10,346,0,356,1,1,0,1,10,10
2538,MDM3580,0,455,0,455,0,1,0,1,0,0
2539,MDO0606,295,435,210,250,25,3,25,2,85,185
2540,MDP0161,281,356,0,356,1,1,0,1,281,0
2541,MDP1412,0,356,0,356,0,1,0,1,0,0
2542,MDS0285,0,356,356,0,0,1,1,0,356,356
2543,MDS0759,475,155,0,356,1,1,0,1,475,201
2544,MEA3886,91,385,87,389,81,28,80,32,4,4
2545,MEB2241,274,356,356,0,1,1,1,0,82,356
2546,MEB3004,0,356,1,355,0,1,1,1,1,1
2547,MEC0781,275,449,350,98,60,28,64,24,75,351
2548,MEM1745,0,356,175,181,0,1,1,1,175,175
2549,MET1881,297,398,375,23,12,10,14,8,78,375
2550,MEV2182,0,203,203,0,0,1,1,0,203,203
2551,MEW1406,287,370,10,363,4,15,3,16,277,7
2552,MFB0040,0,356,0,356,0,1,0,1,0,0
2553,MFD2890,362,270,9,347,1,1,1,1,353,77
2554,MFK0902,9,460,6,463,9,3,6,6,3,3
2555,MFL0355,5,351,0,356,1,1,0,1,5,5
2556,MFW0646,0,356,192,164,0,1,1,1,192,192
2557,MGB0326,0,356,2,354,0,1,1,1,2,2
2558,MGG0080,3,432,3,432,3,24,3,24,0,0
2559,MGG1756,292,360,205,173,18,5,20,3,87,187
2560,MGM0569,321,364,35,365,35,9,32,10,286,1
2561,MGS2159,0,356,356,0,0,1,1,0,356,356
2562,MHA0667,0,355,195,161,0,1,1,1,195,194
2563,MHB0845,195,161,0,356,1,1,0,1,195,195
2564,MHG3749,58,406,50,414,57,51,49,59,8,8
2565,MHH0034,0,356,0,356,0,1,0,1,0,0
2566,MHH2192,0,356,356,0,0,1,1,0,356,356
2567,MHM2370,0,356,0,356,0,1,0,1,0,0
2568,MHR0581,57,373,59,371,55,17,57,15,2,2
2569,MHS0125,0,356,0,356,0,1,0,1,0,0
2570,MHS1125,0,356,356,0,0,1,1,0,356,356
2571,MHS1146,0,355,356,0,0,1,1,0,356,355
2572,MHS2634,301,358,213,162,18,3,18,3,88,196
2573,MHV1529,0,356,356,0,0,1,1,0,356,356
2574,MIA0939,0,356,356,0,0,1,1,0,356,356
2575,MIA3825,279,366,0,364,1,1,0,1,279,2
2576,MIC2325,0,356,24,332,0,1,1,1,24,24
2577,MJA2380,287,592,362,129,1,1,1,1,75,463
2578,MJB2167,0,356,356,0,0,1,1,0,356,356
2579,MJB3866,0,356,356,0,0,1,1,0,356,356
2580,MJC1471,269,356,356,0,1,1,1,0,87,356
2581,MJD0469,356,0,0,356,1,0,0,1,356,356
2582,MJF0334,0,355,0,356,0,1,0,1,0,1
2583,MJG2304,357,372,450,4,74,17,83,4,93,368
2584,MJH3822,0,356,0,356,0,1,0,1,0,0
2585,MJK0037,307,362,25,360,25,4,25,3,282,2
2586,MJM3657,296,364,13,365,15,9,13,10,283,1
2587,MJP2421,0,356,356,0,0,1,1,0,356,356
2588,MJR0244,190,166,0,356,1,1,0,1,190,190
2589,MJS0832,0,356,0,356,0,1,0,1,0,0
2590,MJS1251,0,356,0,356,0,1,0,1,0,0
2591,MJS3720,28,30,5,30,6,3,5,3,23,0
2592,MJW2032,22,24,27,0,4,1,4,0,5,24
2593,MKC1094,0,356,356,0,0,1,1,0,356,356
2594,MKC2767,279,382,356,26,1,1,1,1,77,356
2595,MKD1004,0,356,185,171,0,1,1,1,185,185
2596,MKH1959,0,356,0,356,0,1,0,1,0,0
2597,MKJ1574,302,364,25,365,26,9,24,10,277,1
2598,MKM0647,305,367,211,177,22,12,19,15,94,190
2599,MKM1993,287,356,0,356,1,1,0,1,287,0
2600,MKN3375,0,356,0,356,0,1,0,1,0,0
2601,MKO0749,0,356,356,0,0,1,1,0,356,356
2602,MKR1339,359,369,438,8,73,14,75,8,79,361
2603,MKR2138,0,436,365,71,0,1,1,1,365,365
2604,MKR2258,0,356,0,356,0,1,0,1,0,0
2605,MKW0157,0,356,356,0,0,1,1,0,356,356
2606,MLB1214,0,140,0,140,0,1,0,1,0,0
2607,MLC3482,362,363,439,1,73,8,78,1,77,362
2608,MLF2319,0,356,4,352,0,1,1,1,4,4
2609,MLG2305,0,356,356,0,0,1,1,0,356,356
2610,MLJ1461,492,173,22,361,21,6,20,6,470,188
2611,MLM2021,48,60,0,60,1,1,0,1,48,0
2612,MLP3859,0,356,0,356,0,1,0,1,0,0
2613,MLS2856,276,355,191,165,1,1,1,1,85,190
2614,MLV0088,0,356,0,356,0,1,0,1,0,0
2615,MLV3376,296,362,15,364,18,7,14,9,281,2
2616,MLW0296,0,356,356,0,0,1,1,0,356,356
2617,MLW2240,292,511,360,86,1,1,1,1,68,425
2618,MMA1255,0,356,0,356,0,1,0,1,0,0
2619,MMB0185,0,356,190,166,0,1,1,1,190,190
2620,MMB2285,0,356,356,0,0,1,1,0,356,356
2621,MMC0261,58,81,0,81,1,8,0,8,58,0
2622,MMC1084,95,290,28,357,29,1,27,2,67,67
2623,MMD2022,0,356,0,356,0,1,0,1,0,0
2624,MME3399,462,163,0,356,1,1,0,1,462,193
2625,MMH2878,0,356,0,356,0,1,0,1,0,0
2626,MMJ0070,374,392,91,389,82,33,81,34,283,3
2627,MMJ3368,0,356,0,356,0,1,0,1,0,0
2628,MML2045,0,356,0,356,0,1,0,1,0,0
2629,MMM2156,0,356,356,0,0,1,1,0,356,356
2630,MMR0700,0,356,356,0,0,1,1,0,356,356
2631,MMR1435,6,453,5,454,6,23,5,24,1,1
2632,MMR1695,279,609,0,498,1,1,0,1,279,111
2633,MMR1864,298,379,383,23,28,23,28,22,85,356
2634,MMS0241,509,337,19,461,19,10,19,9,490,124
2635,MMW1927,286,357,372,0,16,2,17,0,86,357
2636,MNB2570,0,356,0,356,0,1,0,1,0,0
2637,MNB3094,270,358,199,157,1,1,1,1,71,201
2638,MNC0433,0,356,195,161,0,1,1,1,195,195
2639,MNC3485,22,334,0,356,1,1,0,1,22,22
2640,MND1058,34,602,33,603,34,421,33,422,1,1
2641,MNG3693,298,344,375,0,20,1,20,0,77,344
2642,MNM1161,0,356,0,356,0,1,0,1,0,0
2643,MNM2369,279,390,0,378,1,1,0,1,279,12
2644,MNN1167,0,356,0,356,0,1,0,1,0,0
2645,MNP0290,0,356,356,0,0,1,1,0,356,356
2646,MNP0955,0,356,356,0,0,1,1,0,356,356
2647,MNR1903,741,7,103,371,93,7,88,16,638,364
2648,MNS1394,276,356,0,356,1,1,0,1,276,0
2649,MNT0922,349,443,261,248,62,12,65,9,88,195
2650,MNV0618,277,356,356,0,1,1,1,0,79,356
2651,MNW1733,38,373,33,378,34,16,30,22,5,5
2652,MNW1827,0,356,0,356,0,1,0,1,0,0
2653,MNW2267,288,363,22,364,24,8,22,9,266,1
2654,MOB1914,356,0,0,356,1,0,0,1,356,356
2655,MOS0496,284,356,0,356,1,1,0,1,284,0
2656,MOW1104,275,356,356,0,1,1,1,0,81,356
2657,MPB2578,0,434,0,434,0,1,0,1,0,0
2658,MPG1307,0,356,198,158,0,1,1,1,198,198
2659,MPH0153,0,525,187,339,0,1,1,1,187,186
2660,MPS2849,0,423,180,243,0,1,1,1,180,180
2661,MPY0478,0,356,356,0,0,1,1,0,356,356
2662,MQM1638,276,356,356,0,1,1,1,0,80,356
2663,MQR1657,359,431,85,427,77,39,75,41,274,4
2664,MQS3541,0,39,0,39,0,1,0,1,0,0
2665,MRB0796,0,356,0,356,0,1,0,1,0,0
2666,MRB2390,0,356,356,0,0,1,1,0,356,356
2667,MRC2160,0,356,356,0,0,1,1,0,356,356
2668,MRE0567,285,356,0,356,1,1,0,1,285,0
2669,MRE3723,0,356,0,356,0,1,0,1,0,0
2670,MRH2516,0,360,356,4,0,1,1,1,356,356
2671,MRH2722,0,229,229,0,0,1,1,0,229,229
2672,MRL2636,286,356,189,167,1,1,1,1,97,189
2673,MRM2906,0,356,187,169,0,1,1,1,187,187
2674,MRS0368,0,356,356,0,0,1,1,0,356,356
2675,MRS0409,71,313,384,0,26,3,28,0,313,313
2676,MRS1520,0,356,356,0,0,1,1,0,356,356
2677,MRT1855,0,356,356,0,0,1,1,0,356,356
2678,MRW2504,0,356,356,0,0,1,1,0,356,356
2679,MRW3143,0,356,195,161,0,1,1,1,195,195
2680,MSB0830,0,356,0,356,0,1,0,1,0,0
2681,MSB2786,0,356,0,356,0,1,0,1,0,0
2682,MSF3311,0,356,0,356,0,1,0,1,0,0
2683,MSH1269,0,356,189,167,0,1,1,1,189,189
2684,MSH2210,0,356,0,356,0,1,0,1,0,0
2685,MSM3264,0,356,356,0,0,1,1,0,356,356
2686,MSP3845,327,373,49,374,51,17,49,19,278,1
2687,MSR2202,0,356,356,0,0,1,1,0,356,356
2688,MSR2850,306,331,233,177,72,20,79,11,73,154
2689,MSR3709,305,331,356,0,1,1,1,0,51,331
2690,MSS3335,0,356,1,355,0,1,1,1,1,1
2691,MST2486,479,1,120,360,109,1,105,5,359,359
2692,MSW0973,0,356,356,0,0,1,1,0,356,356
2693,MTB2982,0,356,356,0,0,1,1,0,356,356
2694,MTC0855,284,357,374,0,18,2,19,0,90,357
2695,MTG0463,101,1359,88,1372,91,883,84,888,13,13
2696,MTL3695,0,356,356,0,0,1,1,0,356,356
2697,MTM1434,0,356,0,356,0,1,0,1,0,0
2698,MTN1330,0,356,356,0,0,1,1,0,356,356
2699,MTP2675,306,364,398,2,36,9,42,2,92,362
2700,MTS0465,106,1715,100,1721,104,1045,98,1048,6,6
2701,MTW3317,0,356,0,356,0,1,0,1,0,0
2702,MUH3099,0,356,187,169,0,1,1,1,187,187
2703,MUO3601,278,356,356,0,1,1,1,0,78,356
2704,MVA2547,296,381,11,381,12,7,11,7,285,0
2705,MVA3761,0,356,0,356,0,1,0,1,0,0
2706,MVB3343,0,356,0,356,0,1,0,1,0,0
2707,MVO2746,368,391,88,389,78,35,77,34,280,2
2708,MVS1908,356,0,0,356,1,0,0,1,356,356
2709,MVW3821,0,356,0,356,0,1,0,1,0,0
2710,MWB0710,0,356,356,0,0,1,1,0,356,356
2711,MWB4000,0,356,0,356,0,1,0,1,0,0
2712,MWG1570,280,542,0,466,1,1,0,1,280,76
2713,MWH0347,0,45,0,45,0,1,0,1,0,0
2714,MWH1018,0,356,356,0,0,1,1,0,356,356
2715,MWK3854,0,356,0,356,0,1,0,1,0,0
2716,MWO0559,190,245,245,0,1,1,1,0,55,245
2717,MXG0821,0,356,0,356,0,1,0,1,0,0
2718,MXR3432,278,356,0,356,1,1,0,1,278,0
2719,MYB3817,280,356,0,356,1,1,0,1,280,0
2720,MYW0914,0,65,31,34,0,1,1,1,31,31
2721,MZG2261,0,356,0,356,0,1,0,1,0,0
2722,NAH3759,289,359,15,361,18,4,15,6,274,2
2723,NAK2784,0,356,0,356,0,1,0,1,0,0
2724,NAR1527,272,363,356,7,1,1,1,1,84,356
2725,NBC0607,0,356,190,166,0,1,1,1,190,190
2726,NBD2469,356,0,0,356,1,0,0,1,356,356
2727,NBF3844,0,356,0,356,0,1,0,1,0,0
2728,NBH3076,0,356,0,356,0,1,0,1,0,0
2729,NBL0182,278,356,192,164,1,1,1,1,86,192
2730,NBL2243,0,356,356,0,0,1,1,0,356,356
2731,NBN2651,0,356,178,178,0,1,1,1,178,178
2732,NBP0217,70,406,62,414,66,29,58,37,8,8
2733,NBR1873,0,355,356,0,0,1,1,0,356,355
2734,NBR3731,6,489,5,490,6,30,5,31,1,1
2735,NBT3447,309,636,29,532,33,38,29,41,280,104
2736,NBW2810,72,375,66,381,65,20,60,26,6,6
2737,NCA3027,0,356,356,0,0,1,1,0,356,356
2738,NCB2660,0,356,192,164,0,1,1,1,192,192
2739,NCM3725,0,356,0,356,0,1,0,1,0,0
2740,NCO1443,1,355,0,356,1,1,0,1,1,1
2741,NCR2854,356,363,256,174,60,8,61,7,100,189
2742,NCS0425,0,356,356,0,0,1,1,0,356,356
2743,NCS1854,337,437,414,76,47,15,52,10,77,361
2744,NCS3577,0,356,0,356,0,1,0,1,0,0
2745,NCS3715,0,356,0,356,0,1,0,1,0,0
2746,NCT0983,0,356,356,0,0,1,1,0,356,356
2747,NCT3492,0,356,0,356,0,1,0,1,0,0
2748,NCV0758,37,37,0,74,1,1,0,1,37,37
2749,NDA0536,0,356,356,0,0,1,1,0,356,356
2750,NDB0517,7,372,7,372,7,17,7,17,0,0
2751,NDC0948,455,276,458,1,92,7,96,1,3,275
2752,NDG3403,190,166,0,356,1,1,0,1,190,190
2753,NDH3827,0,356,0,356,0,1,0,1,0,0
2754,NDK3436,47,465,50,462,44,16,47,13,3,3
2755,NDM2251,25,35,37,0,3,1,3,0,12,35
2756,NDR1456,187,169,0,356,1,1,0,1,187,187
2757,NDS1897,0,297,297,0,0,1,1,0,297,297
2758,NDW1863,277,467,357,60,1,1,1,1,80,407
2759,NDW3217,291,392,16,394,19,37,16,39,275,2
2760,NEA3248,0,356,0,356,0,1,0,1,0,0
2761,NEB0371,0,356,356,0,0,1,1,0,356,356
2762,NEB3445,236,289,20,291,23,5,20,7,216,2
2763,NEC2033,0,356,356,0,0,1,1,0,356,356
2764,NEC2446,0,356,356,0,0,1,1,0,356,356
2765,NEE1632,359,373,441,11,71,17,77,10,82,362
2766,NEH1185,0,245,245,0,0,1,1,0,245,245
2767,NEH3435,361,385,86,382,77,14,79,11,275,3
2768,NEW2490,0,356,0,356,0,1,0,1,0,0
2769,NFP2441,362,1337,280,1152,93,848,86,852,82,185
2770,NGA0929,0,356,356,0,0,1,1,0,356,356
2771,NGB0066,453,9,92,370,87,9,82,15,361,361
2772,NGC1617,0,356,356,0,0,1,1,0,356,356
2773,NGH1256,0,355,2,354,0,1,1,1,2,1
2774,NGP0549,5,351,0,356,1,1,0,1,5,5
2775,NGR2884,129,288,49,368,53,7,46,13,80,80
2776,NGS2820,0,288,0,288,0,1,0,1,0,0
2777,NGV3638,97,123,0,123,1,1,0,1,97,0
2778,NGW2341,275,356,61,295,1,1,1,1,214,61
2779,NHD2497,277,356,0,356,1,1,0,1,277,0
2780,NHE3204,0,218,218,0,0,1,1,0,218,218
2781,NHG3810,0,356,0,356,0,1,0,1,0,0
2782,NHH1704,0,356,0,356,0,1,0,1,0,0
2783,NHH3276,0,114,0,114,0,1,0,1,0,0
2784,NHK2846,14,463,197,280,14,20,13,22,183,183
2785,NHM1805,336,385,428,15,56,27,69,15,92,370
2786,NHN0711,0,45,45,0,0,1,1,0,45,45
2787,NHP0412,398,362,481,2,105,7,107,2,83,360
2788,NHR1220,0,355,0,356,0,1,0,1,0,1
2789,NHR2050,0,356,0,356,0,1,0,1,0,0
2790,NHS3981,0,356,8,348,0,1,1,1,8,8
2791,NHV2004,184,235,20,233,19,7,18,5,164,2
2792,NHW0864,0,356,356,0,0,1,1,0,356,356
2793,NHY0685,0,356,356,0,0,1,1,0,356,356
2794,NIB1197,21,362,380,3,21,7,25,3,359,359
2795,NIM0052,0,356,356,0,0,1,1,0,356,356
2796,NIM1630,0,356,356,0,0,1,1,0,356,356
2797,NIR3139,280,356,190,166,1,1,1,1,90,190
2798,NIR3987,292,449,23,449,23,20,19,24,269,0
2799,NIW3071,335,362,51,365,51,7,47,9,284,3
2800,NJC1951,0,356,3,353,0,1,1,1,3,3
2801,NJG2979,0,356,356,0,0,1,1,0,356,356
2802,NJG3144,0,51,25,26,0,1,1,1,25,25
2803,NJH0196,0,356,356,0,0,1,1,0,356,356
2804,NJL0974,199,259,250,11,3,12,3,11,51,248
2805,NJL2478,636,0,0,356,1,0,0,1,636,356
2806,NJM0173,283,415,356,60,1,1,1,1,73,355
2807,NJM0440,374,374,451,8,75,17,82,8,77,366
2808,NJM3961,0,356,0,356,0,1,0,1,0,0
2809,NJO1460,183,173,0,356,1,1,0,1,183,183
2810,NJP1439,4,352,0,356,1,1,0,1,4,4
2811,NJR1714,0,356,356,0,0,1,1,0,356,356
2812,NJS2473,356,0,0,356,1,0,0,1,356,356
2813,NJS2498,0,424,0,424,0,1,0,1,0,0
2814,NJS2657,0,356,183,173,0,1,1,1,183,183
2815,NJW2402,0,376,180,196,0,1,1,1,180,180
2816,NKC3652,0,267,0,267,0,1,0,1,0,0
2817,NKD3073,364,373,87,372,77,18,77,17,277,1
2818,NKG2706,0,356,356,0,0,1,1,0,356,356
2819,NKM2195,297,362,383,3,25,7,28,3,86,359
2820,NKN3153,0,356,183,173,0,1,1,1,183,183
2821,NKV1451,189,167,0,356,1,1,0,1,189,189
2822,NLC2601,356,369,70,372,64,14,62,17,286,3
2823,NLN0513,0,356,0,356,0,1,0,1,0,0
2824,NLN0673,0,356,186,170,0,1,1,1,186,186
2825,NLP0155,0,356,180,176,0,1,1,1,180,180
2826,NLS1866,0,356,356,0,0,1,1,0,356,356
2827,NMC3998,282,362,8,363,10,7,8,8,274,1
2828,NMM1560,346,426,63,422,63,53,61,55,283,4
2829,NMM1844,1,160,0,161,1,1,0,1,1,1
2830,NMP3872,0,356,356,0,0,1,1,0,356,356
2831,NMR2725,280,358,0,356,1,1,0,1,280,2
2832,NMS1493,0,356,356,0,0,1,1,0,356,356
2833,NMV2556,0,356,0,356,0,1,0,1,0,0
2834,NMW0896,0,356,33,323,0,1,1,1,33,33
2835,NNB2730,0,356,0,356,0,1,0,1,0,0
2836,NNB3989,0,356,68,288,0,1,1,1,68,68
2837,NNF3968,347,398,71,395,67,42,67,39,276,3
2838,NNJ1215,0,355,0,356,0,1,0,1,0,1
2839,NNJ2986,0,356,356,0,0,1,1,0,356,356
2840,NNM2862,354,614,259,322,62,36,67,32,95,292
2841,NNP0229,82,294,18,358,20,2,18,3,64,64
2842,NOD1261,0,152,0,152,0,1,0,1,0,0
2843,NOE2965,279,354,356,0,1,1,1,0,77,354
2844,NPK0369,0,356,0,356,0,1,0,1,0,0
2845,NPR1612,104,128,128,0,1,1,1,0,24,128
2846,NPS1563,0,356,0,356,0,1,0,1,0,0
2847,NQM0084,357,380,78,388,84,23,75,33,279,8
2848,NQO2712,318,366,393,7,35,11,37,7,75,359
2849,NRE1755,266,356,190,166,1,1,1,1,76,190
2850,NRG1562,270,362,0,362,1,1,0,1,270,0
2851,NRK3448,322,521,25,458,28,7,25,10,297,63
2852,NRN1312,372,561,292,288,77,50,85,42,80,273
2853,NRN2936,71,62,0,133,1,1,0,1,71,71
2854,NRT1320,280,466,178,237,1,1,1,1,102,229
2855,NSB1016,0,356,356,0,0,1,1,0,356,356
2856,NSC0237,284,356,356,0,1,1,1,0,72,356
2857,NSC1741,0,355,0,356,0,1,0,1,0,1
2858,NSC1939,285,356,356,0,1,1,1,0,71,356
2859,NSC3036,96,1309,95,1310,94,840,94,840,1,1
2860,NSE3944,0,355,189,167,0,1,1,1,189,188
2861,NSM1464,21,358,377,2,20,3,21,2,356,356
2862,NSM2805,0,417,0,417,0,1,0,1,0,0
2863,NSR2539,0,538,0,538,0,3,0,3,0,0
2864,NSW0122,0,356,0,356,0,1,0,1,0,0
2865,NSW3199,0,356,356,0,0,1,1,0,356,356
2866,NTC2663,22,369,213,178,21,14,22,14,191,191
2867,NTE3084,0,356,0,356,0,1,0,1,0,0
2868,NTF1342,301,359,377,2,19,4,20,2,76,357
2869,NTH2822,0,356,0,356,0,1,0,1,0,0
2870,NTP2146,16,390,374,32,16,35,19,32,358,358
2871,NUK1513,35,367,395,7,35,12,39,7,360,360
2872,NVH3726,339,393,64,387,56,33,59,30,275,6
2873,NVL2180,0,356,356,0,0,1,1,0,356,356
2874,NWH2076,0,356,189,167,0,1,1,1,189,189
2875,NWH2896,7,416,4,419,5,12,4,12,3,3
2876,NWO3501,0,99,0,99,0,1,0,1,0,0
2877,NWV0966,10,346,356,0,1,1,1,0,346,346
2878,NYC2048,0,356,0,356,0,1,0,1,0,0
2879,NYS2040,0,356,356,0,0,1,1,0,356,356
2880,OAG1468,0,179,179,0,0,1,1,0,179,179
2881,OAP2825,332,378,256,180,57,20,57,20,76,198
2882,OAS0991,279,355,0,356,1,1,0,1,279,1
2883,OAW3013,0,356,0,356,0,1,0,1,0,0
2884,OBH3008,0,356,0,356,0,1,0,1,0,0
2885,OCC0107,1,355,356,0,1,1,1,0,355,355
2886,OCD3513,282,349,196,153,1,1,1,1,86,196
2887,OCH2853,286,499,192,247,1,1,1,1,94,252
2888,OCS1541,284,356,1,355,1,1,1,1,283,1
2889,ODB0151,0,356,181,175,0,1,1,1,181,181
2890,ODB1853,0,356,356,0,0,1,1,0,356,356
2891,ODC0002,0,356,0,356,0,1,0,1,0,0
2892,ODS0893,0,356,0,356,0,1,0,1,0,0
2893,ODW2194,0,271,271,0,0,1,1,0,271,271
2894,OED3393,463,171,0,356,1,1,0,1,463,185
2895,OEJ1648,285,421,16,417,18,7,16,8,269,4
2896,OEN0432,270,356,0,356,1,1,0,1,270,0
2897,OGD0015,486,165,208,173,25,1,24,2,278,8
2898,OGW0251,0,356,0,356,0,1,0,1,0,0
2899,OGW3384,219,156,14,361,16,4,13,6,205,205
2900,OHC1892,293,360,372,2,15,5,17,2,79,358
2901,OHD2274,72,382,70,384,69,27,68,28,2,2
2902,OHF0078,0,356,356,0,0,1,1,0,356,356
